Recency,Frequency,Monetary,customer_id,Cluster
374,4,79.18,19231,1
478,1,70.23,19232,1
478,1,142.03,19233,1
371,6,306.15000000000003,19234,0
476,2,64.33,19235,1
478,1,25.77,19236,1
334,3,74.21000000000001,19237,1
200,3,156.81,19238,0
419,2,122.49000000000001,19239,1
478,1,17.99,19240,1
448,3,65.71000000000001,19241,1
0,8,358.95,19242,0
134,6,133.07999999999998,19243,0
478,1,25.73,19244,1
478,1,61.25,19245,1
478,1,30.72,19246,1
250,3,339.77,19247,0
478,1,103.59,19248,1
476,1,5.99,19249,1
478,1,14.96,19250,1
116,3,219.79,19251,0
478,1,13.97,19252,1
477,1,9.78,19253,1
467,2,130.51,19254,1
478,1,12.49,19255,1
419,4,112.77000000000001,19256,1
17,10,254.52,19257,0
9,3,281.59000000000003,19258,0
234,5,110.03999999999999,19259,0
367,6,135.97,19260,1
478,1,175.48,19261,1
478,1,50.27,19262,1
478,1,11.77,19263,1
52,2,27.979999999999997,19264,0
478,1,238.4,19265,1
478,1,14.96,19266,1
478,1,5.78,19267,1
251,2,26.96,19268,1
478,1,11.77,19269,1
478,1,25.96,19270,1
2,3,54.81,19271,0
478,1,54.67,19272,1
30,3,48.79,19273,0
371,4,290.94,19274,1
478,1,15.36,19275,1
386,3,52.06,19276,1
478,1,4.79,19277,1
478,1,30.72,19278,1
115,2,59.4,19279,0
478,2,36.31,19280,1
37,2,28.46,19281,0
466,1,29.98,19282,1
478,1,19.99,19283,1
478,1,27.34,19284,1
327,3,210.34,19285,1
113,2,56.519999999999996,19286,0
478,1,27.13,19287,1
478,1,9.98,19288,1
478,1,96.45,19289,1
478,1,30.72,19290,1
425,3,94.9,19291,1
478,1,22.54,19292,1
478,1,54.95,19293,1
478,1,9.77,19294,1
141,4,94.74000000000001,19295,0
61,14,256.69,19296,0
478,1,82.42,19297,1
165,13,765.19,19298,0
241,3,56.900000000000006,19299,0
407,6,128.44,19300,1
456,3,25.31,19301,1
61,2,60.459999999999994,19302,0
240,2,62.44,19303,0
25,13,327.72,19304,0
478,1,30.76,19305,1
115,2,39.84,19306,0
478,1,56.75,19307,1
224,4,122.88,19308,0
478,1,107.13,19309,1
478,1,28.47,19310,1
163,3,161.3,19311,0
478,1,20.0,19312,1
478,1,14.99,19313,1
478,1,14.99,19315,1
337,2,130.31,19316,1
470,2,57.459999999999994,19317,1
292,4,193.21,19318,0
364,2,25.56,19319,1
5,9,411.55,19320,0
478,1,22.74,19321,1
476,1,38.77,19322,1
207,5,99.19999999999999,19323,0
170,3,166.65,19324,0
478,1,17.36,19325,1
478,1,26.54,19326,1
478,1,14.96,19327,1
478,1,25.99,19328,1
0,16,394.96999999999997,19329,0
478,1,22.75,19330,1
478,1,47.53,19331,1
478,1,22.77,19332,1
436,2,62.739999999999995,19333,1
478,1,9.77,19334,1
175,5,139.43,19335,0
423,2,94.92,19336,1
478,1,14.79,19337,1
297,3,118.91999999999999,19338,1
445,56,6552.7,19339,2
478,1,49.76,19340,1
475,1,17.9,19341,1
478,1,19.99,19342,1
148,5,126.94,19343,0
475,3,86.82,19344,1
167,12,208.09,19345,0
212,4,66.82,19346,0
37,5,315.64,19347,0
366,2,35.74,19348,1
478,1,13.97,19349,1
478,1,45.09,19350,1
399,2,30.11,19351,1
3,7,400.0,19352,0
264,4,59.76,19353,0
478,1,45.88,19354,1
478,1,9.97,19355,1
478,1,12.49,19356,1
326,3,266.88,19357,1
197,4,314.86,19358,0
78,9,195.09,19359,0
478,1,22.55,19360,1
478,1,14.96,19361,1
478,1,16.36,19362,1
478,1,10.77,19363,1
478,1,12.97,19364,1
276,3,82.78999999999999,19365,0
478,1,19.77,19366,1
233,4,121.25,19367,0
44,2,23.259999999999998,19368,0
27,14,493.45,19369,0
478,2,28.74,19370,1
478,1,11.77,19371,1
115,8,163.14,19372,0
478,1,11.77,19373,1
134,2,155.4,19374,0
478,1,28.97,19375,1
478,1,14.37,19376,1
288,5,253.51000000000002,19377,0
478,1,28.34,19378,1
437,2,87.19999999999999,19379,1
477,1,46.37,19380,1
478,1,55.71,19381,1
415,4,77.89,19382,1
472,2,28.96,19383,1
478,1,11.77,19385,1
476,1,54.97,19386,1
94,3,67.15,19387,0
478,1,72.63,19388,1
478,1,23.99,19389,1
478,1,13.97,19390,1
26,11,708.64,19391,0
15,5,127.27000000000001,19392,0
478,1,36.5,19393,1
478,1,18.99,19394,1
51,12,787.06,19395,0
478,1,14.99,19396,1
478,1,40.46,19397,1
44,2,28.759999999999998,19398,0
478,1,30.72,19399,1
23,5,55.21,19400,0
73,15,687.11,19401,0
478,1,15.36,19402,1
176,3,58.730000000000004,19403,0
399,6,107.94,19404,1
51,5,105.78,19405,0
430,2,27.78,19406,1
103,3,77.35,19407,0
15,7,237.92,19408,0
478,1,15.36,19409,1
478,1,10.99,19410,1
69,2,30.979999999999997,19411,0
478,1,15.36,19412,1
474,2,40.74,19413,1
478,1,31.51,19414,1
19,5,312.32,19415,0
478,1,12.99,19416,1
478,1,9.97,19417,1
478,1,30.32,19418,1
116,2,87.16,19419,0
23,2,39.45,19420,0
478,1,11.77,19421,1
478,1,17.99,19422,1
478,1,4.79,19423,1
117,4,266.96000000000004,19424,0
289,3,159.74,19425,0
365,4,72.4,19426,1
478,1,14.79,19427,1
478,1,14.99,19428,1
473,2,121.87,19429,1
229,4,106.86999999999999,19430,0
478,1,10.77,19431,1
106,8,263.72,19432,0
475,1,25.54,19433,1
233,2,49.83,19434,0
323,2,84.84,19435,1
478,1,47.95,19436,1
476,1,70.77,19437,1
23,10,395.99,19438,0
184,7,473.07,19439,0
471,1,13.97,19440,1
166,15,905.5,19441,0
73,7,100.96,19442,0
463,2,38.07,19443,1
478,1,29.99,19444,1
398,2,25.740000000000002,19445,1
478,1,12.49,19446,1
478,1,71.02,19447,1
23,12,607.8,19448,0
478,1,29.99,19449,1
478,1,9.77,19450,1
478,1,17.99,19451,1
478,1,19.95,19452,1
478,1,9.99,19453,1
478,1,42.48,19454,1
478,1,11.77,19455,1
478,1,35.71,19456,1
478,1,38.35,19457,1
478,1,21.99,19458,1
478,1,13.77,19459,1
126,5,75.88,19460,0
83,2,24.48,19461,0
353,3,277.28,19462,1
316,4,157.54,19463,1
463,2,103.74,19464,1
275,4,141.73,19465,0
1,2,42.97,19466,0
475,3,242.94,19467,1
465,1,14.79,19468,1
19,2,23.86,19469,0
478,1,13.97,19470,1
469,2,66.87,19471,1
378,8,319.9,19472,0
477,1,35.99,19473,1
478,1,16.99,19474,1
441,2,59.620000000000005,19475,1
477,1,14.96,19476,1
477,1,35.99,19477,1
477,1,9.77,19478,1
116,5,202.86,19479,0
477,1,28.93,19480,1
477,1,10.77,19481,1
437,2,57.47,19482,1
477,1,14.99,19483,1
477,1,68.29,19484,1
89,3,142.17000000000002,19485,0
375,4,69.85000000000001,19486,1
25,2,32.25,19487,0
24,5,94.31,19488,0
470,2,29.96,19489,1
477,1,12.49,19490,1
443,2,51.33,19491,1
477,1,69.75,19492,1
280,4,76.92,19493,0
476,1,16.36,19494,1
315,3,182.42000000000002,19495,1
477,1,12.77,19496,1
477,1,10.77,19497,1
251,2,25.259999999999998,19498,1
477,1,44.08,19499,1
14,16,461.31,19500,0
477,1,15.96,19501,1
477,1,12.57,19502,1
477,1,113.45,19503,1
477,1,18.76,19504,1
16,9,171.27,19505,0
179,3,81.69,19506,0
429,3,62.64,19507,1
475,2,73.94999999999999,19508,1
477,1,12.49,19509,1
138,3,49.3,19510,0
79,10,857.57,19511,0
477,1,94.2,19512,1
436,2,67.72,19513,1
147,4,161.56,19514,0
477,1,38.5,19515,1
471,1,67.23,19516,1
477,1,14.96,19517,1
235,2,140.36,19518,0
477,1,54.74,19519,1
465,2,60.25,19520,1
397,2,66.03,19521,1
369,2,24.740000000000002,19522,1
207,2,34.45,19523,0
122,3,92.55,19524,0
477,1,14.96,19525,1
477,1,41.82,19526,1
446,2,30.72,19527,1
247,3,41.94,19528,0
477,1,63.24,19529,1
477,1,7.98,19530,1
155,3,47.0,19531,0
477,1,15.96,19532,1
477,1,15.76,19533,1
477,1,11.77,19534,1
247,3,97.81,19535,0
477,1,14.99,19536,1
477,1,20.97,19537,1
477,1,32.72,19538,1
477,1,9.98,19539,1
467,2,52.47,19540,1
477,1,15.36,19541,1
177,2,118.43,19542,0
32,20,316.62,19543,0
38,4,169.94,19544,0
103,4,73.71000000000001,19545,0
477,1,11.77,19546,1
477,1,12.49,19547,1
477,1,14.96,19548,1
463,1,19.96,19549,1
477,1,17.9,19550,1
280,2,75.48,19551,1
466,2,33.8,19552,1
477,1,14.37,19553,1
421,3,46.32,19554,1
477,1,15.36,19555,1
477,1,11.77,19556,1
422,4,131.73,19557,1
477,1,5.99,19558,1
226,5,63.71,19559,0
476,1,12.49,19560,1
19,11,350.25,19561,0
477,1,19.77,19562,1
203,3,48.449999999999996,19563,0
477,1,7.98,19564,1
112,2,25.950000000000003,19565,0
476,1,4.79,19566,1
477,1,52.44,19567,1
301,2,36.71,19568,1
292,3,50.11,19569,1
455,2,56.459999999999994,19570,1
469,2,67.78999999999999,19571,1
338,5,87.64,19572,1
124,14,1170.47,19573,0
477,1,11.77,19574,1
477,1,17.75,19575,1
226,3,108.81000000000002,19576,0
175,2,28.950000000000003,19577,0
477,1,10.77,19578,1
477,1,15.99,19579,1
477,1,10.77,19580,1
477,1,26.73,19581,1
477,1,15.36,19582,1
159,3,76.82,19583,0
318,2,86.44999999999999,19584,1
477,1,25.74,19585,1
439,2,29.13,19586,1
275,5,139.66,19587,0
477,1,16.36,19588,1
477,1,64.47,19589,1
20,2,59.75,19590,0
477,1,10.97,19591,1
477,1,14.37,19592,1
476,1,27.97,19593,1
398,3,92.36,19594,1
34,4,118.03,19595,0
467,2,66.3,19596,1
12,109,2357.57,19597,2
477,1,26.46,19598,1
477,1,69.05,19599,1
477,1,14.99,19600,1
477,1,15.36,19601,1
477,1,10.97,19602,1
477,1,22.3,19603,1
233,2,39.79,19604,0
477,1,24.99,19605,1
44,5,58.480000000000004,19606,0
372,2,36.519999999999996,19607,1
131,5,282.28,19608,0
464,2,156.07999999999998,19609,1
477,1,43.98,19610,1
477,1,13.77,19611,1
477,1,12.49,19612,1
1,8,336.25,19613,0
353,2,65.44999999999999,19614,1
343,2,30.13,19615,1
477,1,27.67,19616,1
436,2,43.5,19617,1
477,1,13.77,19618,1
477,2,29.33,19619,1
477,1,14.96,19620,1
94,6,250.58999999999997,19621,0
477,1,11.99,19622,1
477,1,61.46,19623,1
428,2,108.5,19624,1
477,1,12.49,19625,1
477,1,15.36,19626,1
6,17,426.27,19627,0
399,2,43.08,19628,1
355,6,255.48,19629,0
123,5,241.06,19630,0
477,1,11.77,19631,1
477,1,40.25,19632,1
477,1,67.51,19633,1
476,2,65.89,19634,1
477,1,11.77,19635,1
477,1,11.77,19636,1
477,1,14.37,19637,1
80,6,341.65999999999997,19638,0
477,2,43.3,19639,1
477,1,23.99,19640,1
477,1,10.77,19641,1
436,2,29.33,19642,1
220,3,90.61,19643,0
184,5,119.89999999999999,19644,0
27,7,202.48,19645,0
477,1,24.13,19646,1
477,1,29.58,19647,1
1,5,159.94,19648,0
43,3,50.34,19649,0
476,2,72.86,19650,1
477,1,28.14,19651,1
59,3,56.95,19652,0
477,1,12.0,19653,1
369,2,34.95,19654,1
464,1,41.69,19655,1
477,1,41.31,19656,1
393,2,112.14,19657,1
3,11,273.5,19658,0
477,1,16.36,19659,1
441,4,238.88,19660,1
234,2,51.44,19661,0
88,9,664.11,19662,0
474,1,19.77,19663,1
477,1,14.37,19664,1
440,2,85.39,19665,1
436,2,29.189999999999998,19666,1
8,15,943.73,19667,0
477,1,15.96,19668,1
46,10,120.14,19669,0
476,1,49.37,19670,1
466,1,14.37,19671,1
477,1,12.97,19672,1
169,6,265.61,19673,0
355,2,43.370000000000005,19674,1
477,1,18.99,19675,1
477,1,11.77,19676,1
477,1,16.36,19677,1
477,1,12.49,19678,1
375,2,16.56,19679,1
473,1,13.97,19680,1
477,1,10.77,19681,1
477,1,14.37,19682,1
477,1,14.79,19683,1
477,1,22.77,19684,1
477,1,38.29,19685,1
477,1,16.36,19686,1
283,3,144.54000000000002,19687,0
477,1,14.99,19688,1
477,1,23.74,19689,1
32,3,329.28999999999996,19690,0
477,1,17.9,19691,1
387,3,43.489999999999995,19692,1
476,1,67.24,19693,1
477,1,114.92,19694,1
477,1,24.99,19695,1
465,1,8.79,19696,1
456,2,64.47,19697,1
477,1,28.76,19698,1
28,9,399.53,19699,0
210,3,56.75,19700,0
92,7,683.1800000000001,19701,0
477,1,16.36,19702,1
473,2,28.54,19703,1
477,1,19.99,19704,1
473,2,53.91,19705,1
477,1,13.97,19706,1
477,1,11.77,19707,1
75,9,430.83000000000004,19708,0
477,1,14.96,19709,1
271,2,35.95,19710,1
477,1,8.77,19711,1
477,1,28.93,19712,1
477,1,23.54,19713,1
133,3,97.47999999999999,19714,0
178,3,54.25,19715,0
92,7,286.42,19716,0
158,4,57.239999999999995,19717,0
477,1,27.73,19718,1
52,7,98.9,19719,0
197,2,45.94,19720,0
469,1,10.99,19721,1
372,4,111.53,19722,1
47,4,50.71,19723,0
477,1,14.37,19724,1
477,1,12.97,19725,1
86,2,29.64,19726,0
477,1,13.97,19727,1
477,1,20.16,19728,1
477,1,9.98,19729,1
477,1,31.0,19730,1
477,1,34.73,19731,1
24,4,170.85999999999999,19732,0
477,1,39.71,19733,1
342,3,49.48,19734,1
216,2,157.69,19735,0
472,1,36.96,19736,1
23,7,416.09000000000003,19737,0
312,2,36.93,19738,1
477,1,29.33,19739,1
30,5,241.51,19740,0
370,3,44.89,19741,1
130,3,30.35,19742,0
422,2,181.19,19743,1
477,1,55.66,19744,1
445,2,92.56,19745,1
476,1,138.4,19746,1
370,2,136.07,19747,1
477,1,21.54,19748,1
465,1,38.74,19749,1
475,1,27.77,19750,1
336,3,90.03,19751,1
169,3,45.34,19752,0
27,5,287.5,19753,0
51,7,295.66,19754,0
477,1,33.76,19755,1
116,8,138.09,19756,0
475,1,14.37,19757,1
477,1,29.98,19758,1
384,2,224.64,19759,1
452,2,56.25,19760,1
477,1,35.32,19761,1
269,4,76.01,19762,0
453,2,41.92,19763,1
477,1,16.3,19764,1
323,3,153.01,19765,1
477,1,12.49,19766,1
472,1,21.75,19767,1
476,1,36.5,19768,1
477,1,19.77,19769,1
1,12,309.65,19770,0
476,1,20.9,19771,1
139,5,383.28,19772,0
475,1,11.77,19773,1
443,3,199.20999999999998,19774,1
370,2,37.91,19775,1
27,2,28.950000000000003,19776,0
476,1,14.99,19777,1
33,2,45.730000000000004,19778,0
341,2,93.75999999999999,19779,1
106,3,327.19,19780,0
47,3,81.38,19781,0
476,1,13.97,19782,1
136,2,130.14,19783,0
476,1,45.28,19784,1
476,1,12.77,19785,1
476,1,5.78,19786,1
476,1,19.98,19787,1
371,2,67.82,19788,1
476,1,14.96,19789,1
476,1,47.97,19790,1
120,8,794.86,19791,0
476,1,75.09,19792,1
476,1,8.77,19793,1
280,2,27.950000000000003,19794,1
221,3,72.61,19795,0
476,1,23.96,19796,1
476,1,77.13,19797,1
339,2,42.459999999999994,19798,1
264,3,56.29,19799,0
107,4,88.14,19800,0
476,1,72.87,19801,1
44,14,1227.52,19802,0
309,2,24.54,19803,1
476,1,106.28,19804,1
224,9,320.82,19805,0
473,1,24.97,19806,1
441,2,39.5,19807,1
28,9,1199.8600000000001,19808,0
476,1,23.54,19809,1
272,3,46.239999999999995,19810,1
476,1,243.25,19811,1
358,2,29.92,19812,1
47,6,91.6,19813,0
476,1,11.77,19814,1
198,6,273.95,19815,0
73,3,113.28999999999999,19816,0
476,1,34.14,19817,1
476,1,42.31,19818,1
427,3,51.02,19819,1
136,6,410.59,19820,0
18,4,231.65,19821,0
476,1,25.54,19822,1
2,3,82.02,19823,0
0,5,137.77,19824,0
476,1,11.97,19825,1
200,2,140.2,19826,0
439,2,192.97,19827,1
124,4,118.92999999999999,19828,0
334,2,21.54,19829,1
313,12,346.83,19830,0
476,1,47.98,19831,1
461,3,61.39,19832,1
459,2,37.51,19833,1
88,13,251.51,19834,0
476,1,9.97,19835,1
476,1,13.97,19836,1
476,1,11.77,19837,1
102,5,231.14,19838,0
476,1,11.77,19839,1
6,5,92.01,19840,0
476,1,25.73,19841,1
445,4,43.480000000000004,19842,1
307,6,165.76,19843,0
476,1,21.68,19844,1
308,4,258.58,19845,0
476,1,28.97,19847,1
476,1,14.96,19848,1
475,2,27.94,19849,1
98,3,57.83,19850,0
449,3,63.88,19851,1
286,2,35.98,19852,1
475,2,34.6,19853,1
476,1,21.99,19854,1
476,1,19.99,19855,1
476,1,17.3,19856,1
476,1,25.74,19857,1
48,6,281.56,19858,0
476,1,50.47,19859,1
123,4,63.19,19860,0
0,13,245.24,19861,0
476,1,15.36,19862,1
462,2,58.53,19863,1
439,2,55.07,19864,1
456,3,96.97,19865,1
270,2,33.23,19866,1
346,4,164.25,19867,1
344,3,51.71,19868,1
476,1,11.77,19869,1
476,1,100.04,19870,1
102,3,109.79,19871,0
476,1,14.37,19872,1
449,2,26.73,19873,1
86,2,138.62,19874,0
15,2,64.14999999999999,19875,0
301,3,99.58,19876,1
476,1,41.82,19877,1
465,2,27.94,19878,1
476,2,41.72,19879,1
476,1,29.75,19880,1
473,2,30.72,19881,1
473,1,21.75,19882,1
154,5,205.7,19883,0
192,2,51.77,19884,0
231,3,122.67,19885,0
463,1,39.37,19886,1
476,1,14.99,19887,1
230,4,130.02,19888,0
3,7,157.08,19889,0
476,1,9.77,19890,1
196,2,45.300000000000004,19891,0
8,5,165.35,19892,0
476,1,29.92,19893,1
237,4,139.07999999999998,19894,0
200,5,282.6,19895,0
95,5,139.29,19896,0
61,5,173.85,19897,0
476,1,20.99,19898,1
476,1,11.77,19899,1
476,1,38.31,19900,1
475,1,57.9,19901,1
476,1,14.96,19902,1
327,6,283.66,19903,0
46,4,65.67,19904,0
476,1,57.46,19905,1
67,17,433.56,19906,0
476,1,28.99,19907,1
265,3,99.18,19908,0
29,14,564.28,19909,0
476,1,11.77,19910,1
473,1,20.99,19911,1
315,9,399.65,19912,0
223,6,193.27,19913,0
83,5,173.92,19914,0
476,1,14.99,19915,1
476,1,14.99,19916,1
476,1,12.49,19917,1
389,3,167.82,19918,1
476,1,25.58,19919,1
476,1,46.37,19920,1
174,5,103.56,19921,0
476,1,34.27,19922,1
63,11,427.69,19923,0
476,1,14.96,19924,1
337,4,160.82,19925,1
72,2,63.44,19926,0
236,3,118.75999999999999,19927,0
476,1,9.98,19928,1
476,1,42.77,19929,1
362,3,53.660000000000004,19930,1
476,1,57.86,19931,1
476,1,13.97,19932,1
476,1,26.14,19933,1
476,1,41.49,19934,1
476,1,22.99,19935,1
345,2,28.450000000000003,19936,1
476,1,16.37,19937,1
476,1,21.76,19938,1
337,4,94.94,19939,1
455,2,88.21000000000001,19940,1
476,1,31.92,19941,1
476,1,15.96,19942,1
337,2,100.80000000000001,19943,1
476,1,14.96,19944,1
207,6,364.75,19945,0
476,1,399.63,19946,1
98,19,539.11,19947,0
119,4,69.3,19948,0
476,1,27.94,19949,1
476,1,56.1,19950,1
476,1,46.29,19951,1
57,6,77.5,19952,0
476,1,14.37,19953,1
476,1,43.89,19954,1
97,5,280.74,19955,0
273,2,47.480000000000004,19956,1
476,1,9.99,19957,1
233,8,356.4,19958,0
470,2,98.53,19959,1
476,1,9.77,19960,1
29,6,110.89999999999999,19961,0
476,1,13.97,19962,1
131,2,27.46,19963,0
267,2,73.00999999999999,19964,1
476,1,9.99,19965,1
476,1,14.37,19966,1
102,5,182.51,19967,0
161,2,25.46,19968,0
476,1,11.77,19969,1
476,2,24.14,19970,1
476,1,12.77,19971,1
211,3,78.95,19972,0
142,8,343.33,19973,0
371,2,84.59,19974,1
14,2,26.54,19975,0
265,2,133.76999999999998,19976,0
38,4,63.51,19977,0
476,1,10.77,19978,1
449,4,129.51,19979,1
379,3,131.24,19980,1
476,1,11.77,19981,1
476,1,15.36,19982,1
106,4,120.9,19983,0
476,1,33.92,19984,1
32,7,218.14000000000001,19985,0
113,5,128.93,19986,0
476,1,13.97,19987,1
476,1,29.33,19988,1
476,1,24.56,19989,1
476,1,14.96,19990,1
476,1,71.25,19991,1
124,4,113.15,19992,0
111,5,199.82,19993,0
476,1,14.37,19994,1
306,2,36.89,19995,1
31,6,130.8,19996,0
223,3,35.45,19997,0
371,2,134.5,19998,1
32,4,189.88,19999,0
476,1,25.74,20000,1
476,1,12.49,20001,1
457,2,81.09,20002,1
476,1,37.33,20003,1
476,1,8.77,20004,1
476,1,15.36,20005,1
126,5,154.13,20006,0
476,1,5.78,20007,1
476,1,19.99,20008,1
476,1,55.49,20009,1
476,1,11.78,20010,1
476,1,12.77,20011,1
476,1,36.51,20012,1
476,1,15.36,20013,1
225,2,37.45,20014,0
476,1,6.77,20015,1
476,1,19.99,20016,1
19,10,228.32999999999998,20017,0
435,2,31.77,20018,1
476,1,14.96,20019,1
476,1,39.99,20020,1
476,1,29.58,20021,1
474,1,29.98,20022,1
374,4,142.07,20023,1
476,1,15.96,20024,1
476,1,12.49,20025,1
476,1,30.92,20026,1
475,1,210.13,20027,1
473,1,12.49,20028,1
415,3,38.51,20029,1
370,2,67.44,20030,1
104,3,40.45,20031,0
298,3,111.47,20032,1
475,1,51.69,20033,1
476,1,29.33,20034,1
87,4,98.22,20035,0
134,3,103.22,20036,0
476,1,70.87,20037,1
476,1,36.86,20038,1
476,1,14.96,20039,1
475,1,29.99,20040,1
476,1,14.37,20041,1
476,1,41.31,20042,1
475,1,38.1,20043,1
475,1,18.54,20044,1
203,4,88.86999999999999,20045,0
475,1,14.96,20046,1
450,3,95.24000000000001,20047,1
333,3,362.11,20048,0
475,1,43.54,20049,1
325,2,84.15,20050,1
475,1,25.73,20051,1
415,2,30.32,20052,1
475,1,28.74,20053,1
475,1,15.36,20054,1
475,1,14.37,20055,1
475,1,25.13,20056,1
469,2,68.7,20057,1
475,1,9.97,20058,1
475,1,27.53,20059,1
369,3,98.03,20060,1
378,3,54.87,20061,1
0,13,156.6,20062,0
93,4,94.75999999999999,20063,0
475,1,10.77,20064,1
475,1,39.64,20065,1
475,1,16.99,20066,1
475,1,47.97,20067,1
135,3,52.57,20068,0
475,1,9.97,20069,1
202,12,191.34,20070,0
289,5,595.19,20071,0
475,1,5.98,20072,1
8,6,235.98,20073,0
251,4,70.88,20074,0
475,1,24.93,20075,1
70,3,55.709999999999994,20076,0
475,1,24.54,20077,1
418,2,123.95,20078,1
475,1,6.77,20079,1
475,1,37.73,20080,1
171,4,208.05,20081,0
321,2,99.48,20082,1
236,6,207.0,20083,0
475,1,42.3,20084,1
194,3,100.55000000000001,20085,0
475,1,74.48,20086,1
80,3,59.31,20087,0
64,4,300.98,20088,0
475,1,29.98,20089,1
452,3,242.77,20090,1
475,1,11.77,20091,1
473,1,39.9,20092,1
261,3,228.73000000000002,20093,0
338,2,59.269999999999996,20094,1
231,3,327.78,20095,0
475,1,32.97,20096,1
409,3,112.52,20097,1
364,2,17.54,20098,1
475,1,99.75,20099,1
444,2,103.3,20100,1
25,3,115.57,20101,0
475,1,9.58,20102,1
475,1,57.54,20103,1
463,2,89.98,20104,1
475,1,13.97,20105,1
475,1,34.76,20106,1
475,1,37.47,20107,1
230,2,172.82999999999998,20108,0
60,8,290.88,20109,0
396,2,19.740000000000002,20110,1
13,42,1747.58,20111,2
475,1,34.71,20112,1
475,1,68.23,20113,1
435,3,114.94,20114,1
55,5,523.2,20115,0
474,1,100.52,20116,1
102,6,97.03,20117,0
174,4,132.2,20118,0
475,1,4.79,20119,1
56,12,302.73,20120,0
475,1,13.97,20121,1
475,1,14.9,20122,1
475,1,5.78,20123,1
471,1,30.35,20124,1
475,1,40.33,20125,1
475,1,10.77,20126,1
475,1,29.92,20127,1
475,1,23.54,20128,1
6,6,300.76,20129,0
392,3,92.7,20130,1
65,4,158.23,20131,0
74,13,261.35,20132,0
253,3,56.83,20133,0
475,1,13.58,20134,1
475,1,28.13,20135,1
296,3,78.56,20136,1
420,2,19.28,20137,1
475,1,42.7,20138,1
46,6,126.46000000000001,20139,0
454,3,89.2,20140,1
232,3,54.95,20141,0
475,1,27.94,20142,1
209,4,153.11,20143,0
359,3,96.75,20144,1
475,1,15.36,20145,1
475,1,15.56,20146,1
475,1,45.68,20147,1
82,6,116.97999999999999,20148,0
475,1,6.79,20149,1
475,1,15.36,20150,1
475,1,12.77,20151,1
404,3,38.51,20152,1
475,1,33.96,20153,1
260,2,38.95,20154,1
237,4,68.14999999999999,20155,0
335,3,74.32,20156,1
475,1,14.37,20157,1
88,5,112.18,20158,0
40,3,62.23,20159,0
116,3,55.82,20160,0
475,1,15.36,20161,1
475,1,33.95,20162,1
20,3,126.02,20163,0
380,3,59.290000000000006,20164,1
475,1,15.36,20165,1
27,6,160.3,20166,0
333,3,55.69,20167,1
475,1,5.78,20168,1
475,1,46.93,20169,1
138,15,649.9399999999999,20170,0
475,1,91.47,20171,1
27,3,39.25,20172,0
475,1,43.47,20173,1
475,1,32.07,20174,1
475,1,22.54,20175,1
459,2,30.740000000000002,20176,1
475,1,35.13,20177,1
118,2,69.13,20178,0
475,1,21.37,20179,1
95,7,100.33,20180,0
475,1,14.37,20181,1
475,1,26.56,20182,1
366,2,49.870000000000005,20183,1
145,2,173.07999999999998,20184,0
475,1,31.76,20185,1
475,1,11.77,20186,1
475,1,43.29,20187,1
475,1,12.77,20188,1
475,1,12.97,20189,1
475,1,12.49,20190,1
475,1,12.49,20191,1
17,3,48.349999999999994,20192,0
456,2,27.94,20193,1
475,1,14.96,20194,1
475,1,9.97,20195,1
475,1,28.34,20196,1
475,1,14.37,20197,1
475,1,38.9,20198,1
475,1,10.77,20199,1
287,15,640.49,20200,0
19,12,568.35,20201,0
475,1,12.49,20202,1
475,1,14.96,20203,1
124,3,108.08,20204,0
475,1,11.77,20205,1
475,1,17.9,20206,1
335,3,209.08999999999997,20207,1
155,2,175.45,20208,0
475,1,15.96,20209,1
475,1,40.28,20210,1
475,1,16.9,20211,1
445,2,57.849999999999994,20212,1
473,1,54.46,20213,1
35,10,766.04,20214,0
473,2,28.73,20215,1
469,2,75.69,20216,1
475,1,26.77,20217,1
464,2,49.36,20218,1
358,2,27.94,20219,1
475,1,13.97,20220,1
125,7,166.26,20221,0
475,1,47.48,20222,1
186,2,62.209999999999994,20223,0
130,5,126.55,20224,0
475,1,11.77,20225,1
475,1,14.96,20226,1
475,1,56.47,20227,1
475,1,6.79,20228,1
458,2,39.099999999999994,20229,1
475,1,29.94,20230,1
465,2,25.93,20231,1
472,3,29.94,20232,1
475,1,56.98,20233,1
474,1,38.75,20234,1
368,2,16.759999999999998,20235,1
475,1,11.77,20236,1
475,1,69.45,20237,1
440,3,63.9,20238,1
475,1,11.77,20239,1
297,3,124.88,20240,1
109,8,339.21999999999997,20241,0
20,15,476.75,20242,0
475,1,32.37,20243,1
118,2,29.35,20244,0
475,1,14.37,20245,1
475,1,74.95,20246,1
396,5,310.72,20247,1
15,2,30.189999999999998,20248,0
475,1,46.98,20249,1
0,17,1592.76,20250,2
475,1,35.97,20251,1
464,2,29.33,20253,1
475,1,14.96,20254,1
475,1,11.77,20255,1
475,1,138.77,20256,1
465,4,93.63,20257,1
60,2,46.22,20258,0
465,1,14.39,20259,1
474,1,11.58,20260,1
392,5,45.9,20261,1
475,1,16.36,20262,1
475,1,22.54,20263,1
448,2,29.54,20264,1
335,2,213.84,20265,1
465,1,19.99,20266,1
475,1,12.77,20267,1
475,1,10.77,20268,1
475,1,11.77,20269,1
475,1,26.93,20270,1
475,1,20.3,20271,1
475,1,283.97,20272,1
311,2,29.33,20273,1
475,1,11.77,20274,1
